record_id,metric_name,metric_value,evidence_basis,evidence_urls,evidence_titles,calculation_rule,evidence_strength_score,verdict_confidence_score,confidence_band,audit_status
TESLA-040,confidence,Medium,Evidence strength 75/100 = statement 26/30 + outcome 34/40 + corroboration 0/15 + directness 15/15. Published deductions yield verdict confidence 72/100 (Medium).,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,Calculate from evidence components and published deductions.,75,72,Medium,Complete
TESLA-040,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,Record material credible-source disagreement separately from verdict.,75,72,Medium,Complete
TESLA-040,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,Bound correction finding to cited evidence.,75,72,Medium,Complete
TESLA-040,repeated_after_correction,Not established from the cited evidence,Repeated after correction: Not established from the cited evidence. Minimum documented repetition count: At least 1 documented instance. Evidence URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,Bound repetition finding to cited evidence.,75,72,Medium,Complete
TESLA-040,intentional_deception_established,No,"The cited evidence contradicts the claim or establishes nonfulfillment, but an inaccurate statement, failed prediction, or reversed promise alone does not prove knowledge of falsity or intent to deceive.",https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,"Require direct admission, adjudicated intent finding, or comparably conclusive state-of-mind evidence.",75,72,Medium,Complete
TESLA-040,strict_promise_result,Fail,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: The Roadster did not enter production in 2020 and remained unreleased through the evaluation date. Evidence: Elon Musk's late and unfulfilled Tesla promises. URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/",https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/,Elon Musk's late and unfulfilled Tesla promises,"Pass only if every material promise or forecast term was met; otherwise Fail, Pending, Unresolved, or Not applicable.",75,72,Medium,Complete
TESLA-041,deadline_result,Missed,Compared the original target/timeframe (“2025”) with the documented outcome. Result: Missed. Evidence: Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit. URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Compare original target with documented timing.,90,90,High,Complete
TESLA-041,eventual_outcome,Unfulfilled or reversed,Classified the later real-world result independently from the headline verdict. Result: Unfulfilled or reversed. Documented outcome: The Roadster was not delivered in 2025 and remained unreleased by July 2026. Evidence: Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit. URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Classify the later real-world outcome separately from the headline verdict.,90,90,High,Complete
TESLA-041,factual_accuracy,Not applicable,Compared the normalized proposition with the cited records. Result: Not applicable. Documented outcome: The Roadster was not delivered in 2025 and remained unreleased by July 2026. Evidence: Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit. URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Compare the normalized factual proposition with cited evidence.,90,90,High,Complete
TESLA-041,verdict_category,False,"Strict promise rule: pass only when every material term, including timing, scope, quantity, capability, price, and permanence, was met. Any matured material miss is False and earns 0; later delivery is contextual only. Applied result: False (False — Missed Deadline). Evidence finding: The Roadster was not delivered in 2025 and remained unreleased by July 2026. Evidence: Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit. URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html",https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Apply strict promise rule or published factual-claim classification.,90,90,High,Complete
TESLA-041,score_points,0,Score assigned mechanically from verdict and claim type under strict-promise-v1.0: False = 0 points.,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Map verdict mechanically to points under the applicable rule.,90,90,High,Complete
TESLA-041,include_in_trust_score,Yes,Included because the claim has a resolved evidence-based verdict.,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Include only resolved evidence-based verdicts.,90,90,High,Complete
TESLA-041,confidence,High,Evidence strength 90/100 = statement 26/30 + outcome 34/40 + corroboration 15/15 + directness 15/15. Published deductions yield verdict confidence 90/100 (High).,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Calculate from evidence components and published deductions.,90,90,High,Complete
TESLA-041,credible_sources_contest_claim,No,Credible-source contestation: No. Resolution: No material contestation identified in the cited evidence. Evidence URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Record material credible-source disagreement separately from verdict.,90,90,High,Complete
TESLA-041,correction_status,No correction documented in the cited evidence reviewed for this row,Correction status is bounded to the cited record: No correction documented in the cited evidence reviewed for this row. Evidence URLs: https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,https://www.reuters.com/business/autos-transportation/elon-musks-late-unfulfilled-tesla-promises-2025-04-22/; https://www.nytimes.com/interactive/2026/06/02/technology/elon-musk-promises-spacex-ipo.html,Elon Musk's late and unfulfilled Tesla promises; Elon Musk Laid Out 602 Goals. We Counted How Many He Hit,Bound correction finding to cited evidence.,90,90,High,Complete
